time,ax,ay,az,gx,gy,gz,target
1808,2964,1452,14800,724,-1061,-174,rest
1853,2528,1676,14320,157,-298,-558,rest
1897,2280,1540,14476,-25,-235,104,rest
1939,2608,1268,15236,-85,409,-281,rest
1982,2572,1344,15772,163,-125,36,rest
2024,2768,1292,15156,177,-418,-28,rest
2066,2804,1416,15028,295,-476,-355,rest
2110,2396,1444,14856,343,-257,-68,rest
2152,2544,1564,14856,264,-466,90,rest
2194,3044,1328,14368,108,-288,-70,rest
2237,2884,1400,14900,-35,-480,-408,rest
2280,3200,1316,15100,113,-587,-651,rest
2324,2700,1572,15084,21,-640,-823,rest
2367,2448,1672,15064,173,-209,-229,rest
2410,2784,1332,14720,201,-254,-262,rest
2454,2804,1596,15196,415,-554,-285,rest
2498,2984,1324,14564,528,-408,-121,rest
2541,2456,1632,15312,805,-491,-24,rest
2584,2976,1404,14764,585,-517,38,rest
2626,2772,1596,14896,398,-564,-29,rest
2668,2788,1640,15720,539,-287,-156,rest
2712,3128,1368,14504,279,-363,-117,rest
2756,3016,1488,14760,-42,-136,-166,rest
2799,3196,1392,14812,1,274,-526,rest
2840,2464,2032,15216,557,254,-531,rest
2882,2944,1568,14960,24,-630,-73,rest
2924,2848,1624,15132,220,-173,-158,rest
2968,3152,1304,14752,297,-24,-158,rest
3010,2964,1384,15268,206,-279,-593,rest
3054,2660,1596,14876,461,-92,-441,rest
3097,2420,1704,15124,449,-193,-691,rest
3140,2620,1656,14568,261,-453,-106,rest
3184,2764,1624,14780,228,-541,-23,rest
3227,2736,1624,14648,144,-63,-144,rest
3269,3140,1484,15008,163,-231,192,rest
3312,3116,1416,14860,-171,-179,-324,rest
3357,2704,1760,15084,70,43,-394,rest
3397,2764,1624,15032,254,-199,-441,rest
3441,2684,1568,15320,327,47,-369,rest
3482,2860,1392,14444,366,28,-258,rest
3524,2292,1732,15600,544,-262,-600,rest
3568,2852,1656,14392,510,-335,-317,rest
3611,2540,1784,15232,305,-248,-325,rest
3655,2704,1668,14472,282,-353,1,rest
3696,3008,1608,14396,-35,-90,-124,rest
3738,2860,1672,14720,-137,193,-286,rest
3782,2736,1640,15076,-465,635,-378,rest
3826,2604,1532,15500,-384,636,-641,rest
3869,2736,1448,15388,-39,192,-337,rest
3912,2612,1612,15148,169,-356,-361,rest
3956,2688,1204,14968,231,137,-818,rest
3998,1972,1508,14768,137,-849,-496,rest
4042,1980,1420,15016,60,-38,-237,rest
4083,2236,1516,14712,158,-343,195,rest
4126,2720,1252,15352,26,-86,-138,rest
4168,2532,1316,15468,275,-457,82,rest
4209,2272,1408,15104,194,-631,-58,rest
4252,2556,1172,14628,153,-915,60,rest
4294,2828,780,14668,16,-964,194,rest
4334,2520,712,14860,-17,-148,-75,rest
4376,2776,640,14812,-255,-1255,202,rest
4420,3176,720,15404,225,-251,-506,rest
4462,2736,1400,15020,343,-618,-718,rest
4506,2148,2108,15688,361,-959,94,stab
4547,3752,1532,13908,-97,-812,-53,stab
4590,3224,2476,14036,-111,-1114,-1250,stab
4637,2760,4928,11628,-1118,-1297,-844,stab
4683,2784,11416,13728,-3192,1894,-1593,stab
4731,4552,21820,22044,-4794,6089,-4468,stab
4780,-3936,24684,27192,2641,174,-1100,stab
4827,-2936,12656,17396,9419,3051,8728,stab
4873,1228,-4824,10120,7367,-2917,16326,stab
4921,4436,-13580,6872,-356,7144,9821,stab
4967,-3888,-17476,11584,-5641,20106,5505,stab
5016,2884,-12680,28164,-5365,2509,6302,stab
5064,2960,-9524,13580,5222,-11104,-4887,stab
5113,-4824,-2088,6872,1642,-4775,-7798,stab
5161,-3216,-2268,13444,-776,2283,-5599,stab
5209,-5196,-2376,17268,-2004,1149,-3921,stab
5258,-1484,-5036,15728,1688,-1341,-1478,stab
5307,-3800,-2136,16072,1694,-10529,-1338,stab
5357,1580,-3196,7420,640,-48,3940,stab
5399,3516,-4128,21884,-1386,1091,-2219,stab
5447,1092,-2140,13348,1259,-2234,-2143,stab
5495,888,-188,16692,378,1829,-1592,stab
5538,2392,32,13192,1009,-630,-3012,stab
5582,-1004,5644,14332,913,3609,-1195,stab
5628,768,5208,13588,693,-740,2038,stab
5670,2100,5196,14728,-1040,2090,1849,rest
5716,1788,5400,15492,-609,-2016,3354,rest
5763,2904,4476,16776,-1584,266,1266,rest
5807,1584,4416,16064,-1020,-2221,866,rest
5853,2920,3712,15864,-1367,-1525,-19,rest
5899,2188,3844,15616,-1747,765,-2701,rest
5944,296,4636,17588,213,-838,-1125,rest
5988,1508,3164,15340,662,-1285,682,rest
6032,2032,2168,15204,185,-902,-513,rest
6075,1144,2392,15664,889,-862,-423,rest
6119,1632,2028,15148,871,-969,-76,rest
6162,1160,1784,14700,930,-1390,-37,rest
6205,2080,1420,14684,594,-127,-543,rest
6249,1828,1408,14816,780,-433,-555,rest
6293,1540,1352,14304,789,-720,-489,rest
6336,1796,1236,14856,291,-340,-899,rest
6380,1380,1324,14544,517,-307,-715,rest
